# Evoluation started on 2016/11/24 11:13:45
# Generation	   Best 	   Average 	   Worst
	  0		 318.242	 135.320	  13.606
	  1		 266.817	 190.305	  76.259
	  2		 291.939	 202.552	  99.831
	  3		 292.180	 195.188	  67.329
	  4		 308.272	 237.805	  74.899
	  5		 309.266	 215.760	 108.758
	  6		 330.639	 276.950	 177.434
	  7		 325.515	 276.948	 166.339
	  8		 340.222	 295.000	 224.792
	  9		 352.082	 303.529	 220.013
	 10		 384.514	 322.339	 289.644
	 11		 375.021	 297.638	 188.632
	 12		 383.987	 297.418	 246.906
	 13		 369.228	 317.458	 240.555
	 14		 366.523	 320.312	 172.776
	 15		 374.937	 330.776	 242.533
	 16		 391.748	 343.593	 202.963
	 17		 380.548	 333.118	 209.877
	 18		 393.097	 332.035	 250.255
	 19		 397.646	 317.491	 221.750
	 20		 375.443	 331.959	 254.423
	 21		 381.213	 288.218	 185.135
	 22		 404.817	 336.223	 210.478
	 23		 402.937	 325.430	 258.420
	 24		 377.752	 300.108	 159.947
	 25		 397.928	 327.498	  77.552
	 26		 385.975	 339.292	 249.005
	 27		 391.876	 336.012	 239.802
	 28		 403.440	 384.442	 350.532
	 29		 400.623	 360.107	 320.123
	 30		 410.472	 383.420	 326.162
	 31		 405.501	 387.157	 353.434
	 32		 414.970	 380.363	 351.343
	 33		 412.798	 378.930	 304.769
	 34		 422.731	 389.033	 354.989
	 35		 402.635	 375.878	 337.536
	 36		 404.543	 385.963	 347.825
	 37		 410.644	 387.686	 307.329
	 38		 412.397	 377.512	  71.312
	 39		 411.377	 373.100	 313.060
	 40		 409.155	 377.139	 342.437
	 41		 419.605	 392.440	 372.248
	 42		 414.565	 376.459	  96.894
	 43		 408.571	 384.728	 355.861
	 44		 418.528	 378.464	 248.764
	 45		 417.152	 379.528	 253.193
	 46		 416.514	 374.353	 258.516
	 47		 409.640	 384.621	 342.857
	 48		 424.052	 403.407	 297.345
	 49		 414.891	 405.033	 382.714
	 50		 421.881	 407.282	 384.487
	 51		 427.264	 403.858	 369.997
	 52		 425.858	 409.843	 358.830
	 53		 414.738	 403.761	 378.407
	 54		 432.113	 396.890	  81.243
	 55		 419.175	 382.090	  96.783
	 56		 423.919	 411.328	 385.645
	 57		 424.682	 405.751	 363.839
	 58		 426.383	 406.937	 388.210
	 59		 433.759	 404.378	 315.723
	 60		 423.063	 408.990	 386.670
	 61		 428.460	 393.163	  59.083
	 62		 425.794	 396.836	 297.833
	 63		 421.769	 402.713	 353.620
	 64		 430.409	 415.232	 377.451
	 65		 428.813	 406.988	 365.874
	 66		 440.045	 421.292	 399.282
	 67		 419.629	 392.105	 103.924
	 68		 421.645	 402.025	 350.787
	 69		 426.672	 409.921	 370.189
	 70		 421.707	 397.428	 351.876
	 71		 431.408	 416.797	 387.365
	 72		 434.039	 398.666	 304.041
	 73		 433.811	 414.831	 339.703
	 74		 426.925	 410.000	 365.386
	 75		 419.916	 406.418	 363.483
	 76		 428.988	 415.183	 391.015
	 77		 434.369	 403.453	 288.240
	 78		 432.295	 412.192	 369.481
	 79		 435.683	 401.266	 237.634
	 80		 438.911	 415.334	 346.712
	 81		 432.133	 421.286	 378.848
	 82		 429.783	 399.894	 187.280
	 83		 425.859	 408.498	 371.830
	 84		 430.754	 415.381	 382.158
	 85		 433.571	 406.539	 314.875
	 86		 437.911	 415.966	 325.368
	 87		 433.269	 410.045	 323.188
	 88		 425.939	 391.418	 207.294
	 89		 428.224	 408.716	 356.378
	 90		 429.140	 414.179	 336.368
	 91		 437.783	 415.038	 266.099
	 92		 428.820	 392.728	 192.502
	 93		 422.047	 408.293	 357.024
	 94		 426.733	 399.966	  87.937
	 95		 431.179	 416.276	 384.015
