# Evoluation started on 2016/11/24 11:13:41
# Generation	   Individual 	   Fitness 	 SecondFitness 	  Size		SpecieID
	  0		  1	 127.123	  0	 26	 -1
	  0		  2	 218.560	 60	 26	 -1
	  0		  3	 208.428	  0	 26	 -1
	  0		  4	 218.792	  0	 26	 -1
	  0		  5	 162.407	  0	 26	 -1
	  0		  6	  18.820	318	 26	 -1
	  0		  7	 236.506	  0	 26	 -1
	  0		  8	  61.575	  0	 26	 -1
	  0		  9	 203.443	  0	 26	 -1
	  0		 10	 135.422	  0	 26	 -1
	  0		 11	 160.306	189	 26	 -1
	  0		 12	 169.974	114	 26	 -1
	  0		 13	  85.041	259	 26	 -1
	  0		 14	 197.069	  0	 26	 -1
	  0		 15	 215.265	  0	 26	 -1
	  0		 16	 222.550	  0	 26	 -1
	  0		 17	 106.082	  0	 26	 -1
	  0		 18	 147.641	 55	 26	 -1
	  0		 19	 232.029	  0	 26	 -1
	  0		 20	  94.228	336	 26	 -1
	  1		  1	 273.961	  0	 26	  1
	  1		  2	 169.910	164	 26	  1
	  1		  3	 101.527	  0	 26	  1
	  1		  4	 252.613	  0	 26	  1
	  1		  5	 226.929	 36	 26	  1
	  1		  6	 184.027	  0	 26	  1
	  1		  7	 236.615	  0	 26	  1
	  1		  8	 180.645	  4	 26	  1
	  1		  9	 249.055	  0	 26	  1
	  1		 10	 257.314	  3	 26	  1
	  1		 11	 213.901	 87	 26	  1
	  1		 12	 242.270	  0	 26	  1
	  1		 13	 263.304	  8	 26	  1
	  1		 14	 263.363	  0	 26	  1
	  1		 15	 207.980	  0	 26	  1
	  1		 16	 130.002	131	 26	  1
	  1		 17	 197.023	  0	 26	  1
	  1		 18	 204.327	 76	 26	  1
	  1		 19	 104.453	300	 26	  1
	  1		 20	 267.499	  0	 26	  1
	  2		  1	 263.459	  0	 26	  1
	  2		  2	 227.930	  0	 28	  1
	  2		  3	 241.017	  0	 26	  1
	  2		  4	 200.753	  0	 26	  1
	  2		  5	 209.233	  0	 26	  1
	  2		  6	 160.030	  0	 26	  1
	  2		  7	 233.650	  0	 26	  1
	  2		  8	 286.491	  6	 26	  1
	  2		  9	 140.780	  0	 26	  1
	  2		 10	 223.278	 25	 26	  1
	  2		 11	 230.297	  0	 26	  1
	  2		 12	 250.037	  0	 26	  1
	  2		 13	 244.766	  0	 26	  1
	  2		 14	 236.230	  0	 26	  1
	  2		 15	 190.248	  0	 26	  1
	  2		 16	 167.262	  0	 26	  1
	  2		 17	 166.044	  0	 26	  1
	  2		 18	 263.865	  0	 26	  1
	  2		 19	 153.815	  0	 26	  1
	  2		 20	 224.107	  0	 26	  1
	  3		  1	 205.314	 94	 26	  1
	  3		  2	 232.225	105	 26	  1
	  3		  3	 229.945	 51	 26	  1
	  3		  4	 135.407	129	 26	  1
	  3		  5	 171.887	133	 26	  1
	  3		  6	 201.230	  0	 26	  1
	  3		  7	 196.592	 34	 26	  1
	  3		  8	 148.298	 91	 26	  1
	  3		  9	 194.811	 96	 26	  1
	  3		 10	 199.123	  0	 28	  2
	  3		 11	 199.543	  0	 28	  2
	  3		 12	 166.381	  1	 29	  2
	  3		 13	 188.018	  0	 30	  2
	  3		 14	 216.211	  0	 28	  2
	  3		 15	 222.638	  0	 28	  2
	  3		 16	 195.408	  0	 28	  2
	  3		 17	 211.936	  0	 28	  2
	  3		 18	 195.392	  0	 28	  2
	  3		 19	 221.229	  0	 28	  2
	  3		 20	 173.571	  0	 28	  2
	  4		  1	 294.787	  0	 26	  1
	  4		  2	 235.386	 15	 26	  1
	  4		  3	 280.836	  0	 26	  1
	  4		  4	 269.920	 11	 26	  1
	  4		  5	 249.167	  4	 26	  1
	  4		  6	 299.257	  6	 26	  1
	  4		  7	 281.465	  0	 28	  2
	  4		  8	 185.342	  0	 28	  2
	  4		  9	 224.113	  2	 28	  2
	  4		 10	 285.214	  3	 28	  2
	  4		 11	 292.679	  0	 28	  2
	  4		 12	 276.781	  0	 28	  2
	  4		 13	 194.082	  0	 30	  3
	  4		 14	  93.541	  0	 30	  3
	  4		 15	 141.177	  0	 30	  3
	  4		 16	 163.124	  0	 30	  3
	  4		 17	 141.040	  0	 30	  3
	  4		 18	 190.311	  0	 30	  3
	  4		 19	 213.472	  0	 30	  3
	  4		 20	 153.091	  0	 30	  3
	  5		  1	 297.585	  4	 26	  1
	  5		  2	 271.967	  1	 26	  1
	  5		  3	 275.080	 16	 26	  1
	  5		  4	 268.953	  5	 26	  1
	  5		  5	 221.971	  0	 26	  1
	  5		  6	 301.474	  0	 26	  1
	  5		  7	 268.823	  4	 26	  1
	  5		  8	 224.244	  0	 26	  1
	  5		  9	 270.308	  0	 28	  2
	  5		 10	 205.343	 66	 28	  2
	  5		 11	 256.034	  0	 28	  2
	  5		 12	 255.156	  0	 28	  2
	  5		 13	 206.814	  0	 28	  2
