# Evoluation started on 2016/10/14 16:15:30
# Generation	   Individual 	   Fitness 	 SecondFitness 	  Size		SpecieID
	  0		  1	 162.883	  0	 26	 -1
	  0		  2	 119.249	  0	 26	 -1
	  0		  3	 213.974	  0	 26	 -1
	  0		  4	 305.597	  0	 26	 -1
	  0		  5	  98.152	149	 26	 -1
	  0		  6	 146.935	166	 26	 -1
	  0		  7	  74.347	  0	 26	 -1
	  0		  8	 215.768	  0	 26	 -1
	  0		  9	 149.967	 85	 26	 -1
	  0		 10	 273.867	  0	 26	 -1
	  0		 11	 177.666	  0	 26	 -1
	  0		 12	 230.340	  0	 26	 -1
	  0		 13	  49.066	392	 26	 -1
	  0		 14	 121.508	  0	 26	 -1
	  0		 15	 157.143	131	 26	 -1
	  0		 16	 166.237	145	 26	 -1
	  0		 17	 230.655	  0	 26	 -1
	  0		 18	 122.780	  0	 26	 -1
	  0		 19	 152.093	  0	 26	 -1
	  0		 20	 176.137	 25	 26	 -1
	  1		  1	 297.301	  0	 26	  1
	  1		  2	 162.380	  3	 26	  1
	  1		  3	 116.726	 73	 26	  1
	  1		  4	 270.452	  0	 26	  1
	  1		  5	 315.075	  0	 26	  1
	  1		  6	 275.246	  0	 26	  1
	  1		  7	  73.389	  0	 26	  1
	  1		  8	 133.063	 81	 26	  1
	  1		  9	 290.455	  0	 26	  1
	  1		 10	 211.225	  0	 26	  1
	  1		 11	 197.902	  0	 26	  1
	  1		 12	 184.702	 32	 26	  1
	  1		 13	 266.966	  0	 26	  1
	  1		 14	 110.737	  0	 26	  1
	  1		 15	 174.990	 49	 28	  1
	  1		 16	 183.133	  0	 26	  1
	  1		 17	 210.668	  0	 26	  1
	  1		 18	 300.139	  0	 26	  1
	  1		 19	 140.649	  0	 26	  1
	  1		 20	  86.471	  0	 26	  1
	  2		  1	 303.116	  0	 26	  1
	  2		  2	 298.541	  0	 26	  1
	  2		  3	 281.042	  0	 26	  1
	  2		  4	 285.889	 14	 26	  1
	  2		  5	 224.654	  0	 26	  1
	  2		  6	 279.125	  0	 26	  1
	  2		  7	 276.961	  0	 26	  1
	  2		  8	 287.200	  0	 26	  1
	  2		  9	 290.186	  0	 26	  1
	  2		 10	 299.469	  0	 26	  1
	  2		 11	 117.001	145	 28	  2
	  2		 12	  56.078	368	 28	  2
	  2		 13	 109.864	207	 28	  2
	  2		 14	 226.417	  0	 28	  2
	  2		 15	 155.632	 67	 28	  2
	  2		 16	 267.863	  0	 28	  2
	  2		 17	 282.713	  0	 28	  2
	  2		 18	 260.409	  0	 28	  2
	  2		 19	 179.275	  1	 28	  2
	  2		 20	 247.272	  0	 28	  2
	  3		  1	 293.031	  3	 26	  1
	  3		  2	 202.255	 96	 26	  1
	  3		  3	 215.232	 99	 26	  1
	  3		  4	 272.339	  0	 26	  1
	  3		  5	 278.508	  0	 26	  1
	  3		  6	 297.284	  0	 26	  1
	  3		  7	 270.940	  0	 26	  1
	  3		  8	 291.268	  5	 26	  1
	  3		  9	 150.312	  9	 26	  1
	  3		 10	 296.533	  0	 26	  1
	  3		 11	 274.694	 14	 26	  1
	  3		 12	 236.727	  2	 28	  2
	  3		 13	 233.963	  0	 28	  2
	  3		 14	 157.792	 17	 28	  2
	  3		 15	 222.076	  1	 28	  2
	  3		 16	 223.975	  2	 28	  2
	  3		 17	 251.201	  0	 28	  2
	  3		 18	  79.756	121	 28	  2
	  3		 19	 189.410	 52	 28	  2
	  3		 20	 232.594	  1	 28	  2
	  4		  1	 308.043	  0	 26	  1
	  4		  2	 310.001	  0	 26	  1
	  4		  3	 303.770	  0	 26	  1
	  4		  4	 266.002	  0	 26	  1
	  4		  5	 276.659	  0	 26	  1
	  4		  6	 266.986	  0	 26	  1
	  4		  7	 217.874	 70	 26	  1
	  4		  8	 306.139	  0	 26	  1
	  4		  9	 281.388	  0	 26	  1
	  4		 10	 271.133	  0	 26	  1
	  4		 11	 236.202	  6	 28	  1
	  4		 12	 259.480	  0	 28	  2
	  4		 13	 197.231	  0	 28	  2
	  4		 14	 246.475	  0	 28	  2
	  4		 15	 207.334	  0	 28	  2
	  4		 16	 275.213	  0	 28	  2
	  4		 17	 251.873	  0	 28	  2
	  4		 18	 196.231	  0	 28	  2
	  4		 19	 269.267	  0	 28	  2
	  4		 20	 209.005	  0	 28	  2
	  5		  1	 231.980	 79	 26	  1
	  5		  2	 166.899	 83	 26	  1
	  5		  3	 235.138	 16	 26	  1
	  5		  4	 116.555	  0	 26	  1
	  5		  5	 162.570	138	 26	  1
	  5		  6	 265.282	  0	 26	  1
	  5		  7	 171.388	 84	 26	  1
	  5		  8	 265.554	  0	 28	  2
	  5		  9	 253.889	  0	 28	  2
	  5		 10	 252.092	  0	 28	  2
	  5		 11	 204.340	  0	 28	  2
	  5		 12	 260.517	  0	 28	  2
	  5		 13	 241.795	  0	 28	  2
	  5		 14	 255.787	  0	 28	  3
	  5		 15	 116.395	155	 28	  3
	  5		 16	 265.616	  0	 28	  3
	  5		 17	  36.240	396	 29	  3
	  5		 18	 294.098	  0	 28	  3
	  5		 19	 275.377	  0	 28	  3
	  5		 20	  63.703	264	 28	  3
	  6		  1	 282.408	  0	 26	  1
	  6		  2	 246.474	 79	 26	  1
	  6		  3	  99.290	156	 26	  1
	  6		  4	 271.655	  0	 26	  1
	  6		  5	 235.176	 17	 26	  1
	  6		  6	 240.290	  0	 26	  1
	  6		  7	 272.511	  0	 28	  2
	  6		  8	 155.828	  0	 28	  2
	  6		  9	 260.815	  0	 28	  2
	  6		 10	 233.029	  0	 28	  2
	  6		 11	 168.562	 96	 28	  2
	  6		 12	 157.131	  0	 28	  2
	  6		 13	 216.786	  0	 28	  2
	  6		 14	 308.706	  0	 28	  3
	  6		 15	 302.275	  3	 28	  3
	  6		 16	 174.881	 60	 28	  3
	  6		 17	 321.234	  2	 28	  3
	  6		 18	 274.734	  0	 28	  3
	  6		 19	 314.571	  0	 28	  3
	  6		 20	 166.265	163	 28	  3
	  7		  1	 296.332	  0	 26	  1
	  7		  2	 269.545	 82	 26	  1
	  7		  3	 238.662	  0	 26	  1
	  7		  4	 326.304	  0	 26	  1
	  7		  5	 248.130	 65	 26	  1
	  7		  6	 264.076	  0	 26	  1
	  7		  7	 281.342	  0	 28	  2
	  7		  8	 255.623	 39	 28	  2
	  7		  9	 230.812	  0	 28	  2
	  7		 10	 269.485	  0	 28	  2
	  7		 11	 217.018	  0	 28	  2
	  7		 12	 343.971	  0	 28	  3
	  7		 13	 259.004	  0	 28	  3
	  7		 14	 320.769	  7	 28	  3
	  7		 15	 342.949	  0	 28	  3
	  7		 16	 266.349	 75	 28	  3
	  7		 17	 323.188	  0	 28	  3
	  7		 18	 309.972	 24	 28	  3
	  7		 19	 207.141	146	 28	  3
	  7		 20	 341.123	  0	 28	  3
	  8		  1	 319.833	  0	 26	  1
	  8		  2	 307.000	  0	 26	  1
	  8		  3	 226.094	  0	 26	  1
	  8		  4	 299.640	  0	 26	  1
	  8		  5	 306.773	  1	 26	  1
	  8		  6	 299.611	  0	 28	  1
	  8		  7	 275.511	  0	 28	  2
	  8		  8	 276.242	  0	 28	  2
	  8		  9	 220.041	  0	 28	  2
	  8		 10	 301.516	  0	 28	  2
	  8		 11	 277.087	  0	 30	  2
	  8		 12	 213.759	  0	 28	  2
	  8		 13	 335.514	  0	 28	  3
	  8		 14	 341.981	  0	 28	  3
	  8		 15	 283.870	  9	 28	  3
	  8		 16	 309.207	  0	 28	  3
	  8		 17	 284.044	 93	 28	  3
	  8		 18	 279.589	 94	 28	  3
	  8		 19	 273.247	 95	 28	  3
	  8		 20	 315.013	  0	 28	  3
	  9		  1	 318.219	  0	 26	  1
	  9		  2	 270.265	  0	 26	  1
	  9		  3	 296.931	  0	 26	  1
	  9		  4	 327.790	  0	 26	  1
	  9		  5	 300.217	  0	 28	  2
	  9		  6	 187.659	  4	 28	  2
	  9		  7	 169.842	  0	 28	  2
	  9		  8	 341.579	  1	 28	  3
	  9		  9	 315.656	  0	 28	  3
	  9		 10	 269.472	 98	 28	  3
	  9		 11	 331.638	  0	 28	  3
	  9		 12	 298.573	  0	 28	  4
	  9		 13	 277.181	  0	 28	  4
	  9		 14	 264.310	  0	 28	  4
	  9		 15	 271.122	  0	 28	  4
	  9		 16	 280.461	  0	 30	  5
	  9		 17	 273.250	  0	 30	  5
	  9		 18	 279.928	  0	 30	  5
	  9		 19	 261.148	  0	 30	  5
	  9		 20	 188.071	  2	 30	  5
	 10		  1	 347.520	  0	 26	  1
	 10		  2	 337.611	  0	 26	  1
	 10		  3	 123.638	224	 26	  1
