# Evoluation started on 2016/10/24 12:55:19
# Generation	   Best 	   Average 	   Worst
	  0		1650.380	1232.738	   5.262
	  1		1683.440	 976.108	 217.412
	  2		1804.745	1431.277	 778.951
	  3		1883.448	1114.483	 483.034
	  4		1815.031	1353.604	 243.410
	  5		2338.486	1456.594	 561.281
	  6		2186.358	1541.002	 649.568
	  7		2235.309	1554.716	 152.262
	  8		2457.896	1421.326	  91.144
	  9		3261.801	1674.921	 636.564
	 10		2962.621	1573.573	 426.798
	 11		2574.410	1694.131	 519.287
	 12		3093.871	1770.012	  19.651
	 13		3021.245	1968.933	1261.336
	 14		3035.050	1933.560	 860.221
	 15		3011.594	1918.732	 386.666
	 16		3001.721	1884.774	 209.509
	 17		3601.343	1991.555	 725.675
	 18		3082.791	1972.242	  37.147
	 19		3128.530	2083.479	1408.122
	 20		3070.970	2017.387	1430.795
	 21		3277.476	2145.439	  96.633
	 22		3550.973	2133.796	1126.171
	 23		3572.363	2110.982	 958.037
	 24		3143.225	2165.115	1456.952
	 25		3427.867	2062.478	 669.049
	 26		2815.414	2008.055	 824.987
	 27		2867.541	1947.932	 841.326
	 28		3164.148	2099.414	 827.189
	 29		3991.074	1961.760	 612.957
	 30		3250.801	1997.262	 542.929
	 31		4095.293	2098.390	  55.233
	 32		3619.898	2132.058	  16.985
	 33		3425.512	2042.955	 720.368
	 34		3476.506	2096.136	 974.462
	 35		3100.563	1927.935	  22.876
	 36		3047.781	1857.765	 374.121
	 37		3603.554	1932.577	 135.340
	 38		3141.801	1990.082	 836.091
	 39		3544.880	2018.057	 843.812
	 40		3213.679	2070.023	 707.305
	 41		3038.804	1954.315	 758.203
	 42		3373.105	1927.537	 592.173
	 43		3466.872	2004.165	 491.107
	 44		3228.300	2050.521	 840.244
	 45		3431.234	2146.374	 702.247
	 46		3274.080	2068.365	 415.009
	 47		3341.835	2039.551	 655.532
	 48		3013.426	2062.016	 611.082
	 49		3777.864	2294.515	 627.194
	 50		3634.991	2255.111	1153.350
	 51		2917.651	1948.860	1305.959
	 52		3529.312	2215.104	 467.135
	 53		3666.890	2143.164	1221.116
	 54		3450.470	2296.831	 136.110
	 55		3102.370	2020.911	1061.939
	 56		3153.139	2207.957	1209.104
