# Evoluation started on 2016/10/14 18:23:56
# Generation	   Best 	   Average 	   Worst
	  0		1201.592	 353.360	   7.444
	  1		1426.085	 728.132	 114.111
	  2		1413.709	 559.548	  98.614
	  3		1685.411	1157.904	 210.777
	  4		2047.372	 713.870	  36.888
	  5		2397.604	1042.867	  63.935
	  6		2367.319	1077.790	 155.746
	  7		1633.995	1089.209	  93.002
	  8		1558.554	 941.796	 125.484
	  9		1580.366	1008.475	 148.323
	 10		1682.587	1120.581	  57.699
	 11		1645.384	 788.036	  26.390
	 12		1867.454	1003.349	   7.068
	 13		2001.018	1116.112	  64.874
	 14		2536.378	 878.303	  24.139
	 15		2167.372	1234.753	 396.731
	 16		2968.025	1046.241	  89.248
	 17		2111.664	1210.436	  74.725
	 18		2818.197	1118.451	  81.796
	 19		2381.818	 943.238	  46.306
	 20		2985.427	1029.086	 219.064
	 21		2272.753	1187.749	 200.166
	 22		1751.033	1206.298	  43.178
	 23		2705.750	1366.561	  78.236
	 24		2192.316	 837.237	   6.839
	 25		2407.677	 967.937	  37.481
	 26		2344.466	1130.734	  63.824
	 27		2326.259	1142.260	  72.097
	 28		2484.361	1168.973	  76.034
	 29		2498.548	1504.986	  65.424
	 30		2447.515	1251.533	  31.924
	 31		2814.592	1386.676	  60.682
	 32		3048.221	1073.272	  13.915
	 33		3030.658	1403.632	 393.083
	 34		2385.670	1199.970	  18.189
	 35		2169.641	1270.831	 190.130
	 36		2851.863	1535.212	 191.895
	 37		1806.871	1415.037	 638.908
	 38		2403.751	1296.443	  77.935
	 39		2511.033	1356.440	 135.765
	 40		2443.366	1547.053	 598.228
	 41		2562.084	1392.754	 115.631
	 42		3280.433	1645.720	 229.271
	 43		2846.489	1464.031	 835.318
	 44		3003.990	1074.799	 100.621
	 45		2826.237	1548.840	 226.635
	 46		3103.705	1494.601	 271.238
	 47		2912.897	1718.270	 763.381
	 48		2949.130	1384.985	  88.314
	 49		2640.126	1453.280	 160.258
	 50		2468.148	1358.513	 120.139
	 51		2966.161	1501.690	 483.534
	 52		2298.546	1201.350	  17.963
	 53		2573.496	1456.398	 161.302
	 54		2695.890	1371.294	 263.870
	 55		3082.157	1088.563	  20.696
	 56		2236.399	1037.284	  61.046
	 57		2508.340	1362.658	 146.299
	 58		2811.822	1352.915	  51.728
	 59		2685.799	1354.075	  80.188
	 60		2229.950	1176.724	  79.749
	 61		2896.625	1327.895	  93.058
	 62		1984.097	 978.669	  40.898
	 63		2235.642	1503.076	 195.307
	 64		2825.028	1207.045	  29.403
	 65		2261.999	1374.803	 418.841
	 66		2981.582	1485.365	 121.754
	 67		2615.501	1531.962	 173.009
	 68		3350.526	1643.532	 219.593
	 69		2415.063	1579.599	 187.973
