# Evoluation started on 2016/11/18 14:22:44
# Generation	   Best 	   Average 	   Worst
	  0		 249.941	 164.957	  52.523
	  1		 298.902	 203.298	  67.303
	  2		 260.915	 233.828	 126.916
	  3		 255.200	 191.428	  64.756
	  4		 277.685	 212.993	  79.037
	  5		 247.013	 202.202	  91.293
	  6		 281.534	 233.705	 126.273
	  7		 322.631	 257.477	 149.419
	  8		 306.160	 254.383	 186.592
	  9		 334.744	 279.857	 133.393
	 10		 352.645	 302.239	 223.372
	 11		 308.000	 259.394	 172.567
	 12		 307.368	 230.078	 123.985
	 13		 337.743	 259.585	 183.469
	 14		 329.266	 256.343	  91.216
	 15		 333.915	 252.300	  87.904
	 16		 349.990	 297.456	 237.514
	 17		 342.338	 286.260	 223.702
	 18		 341.878	 310.094	 152.940
	 19		 344.893	 273.249	  81.111
	 20		 359.944	 308.940	 157.679
	 21		 324.275	 270.802	 207.626
	 22		 357.651	 312.266	 210.925
	 23		 365.578	 332.572	 267.784
	 24		 349.690	 313.647	 192.994
	 25		 392.894	 347.744	 219.310
	 26		 374.116	 344.224	 304.061
	 27		 373.727	 343.773	 307.296
	 28		 373.080	 337.100	 238.251
	 29		 372.119	 329.561	 264.365
	 30		 383.295	 322.481	 227.082
	 31		 395.135	 344.454	 281.118
	 32		 376.008	 334.105	 270.406
	 33		 370.001	 325.819	 228.797
	 34		 390.311	 329.255	 100.075
	 35		 377.055	 320.999	 234.628
	 36		 368.695	 306.762	  91.501
	 37		 366.859	 332.197	 218.095
	 38		 380.362	 324.289	 245.305
	 39		 363.841	 307.198	 166.705
	 40		 365.390	 329.404	 249.751
	 41		 395.208	 344.478	 270.087
	 42		 367.829	 324.227	 200.381
	 43		 373.204	 293.524	 168.277
	 44		 400.493	 329.483	 205.543
	 45		 394.265	 318.530	 143.236
	 46		 379.877	 319.855	 153.076
	 47		 391.308	 332.694	 184.365
	 48		 399.277	 346.014	 225.159
	 49		 389.880	 323.864	 135.656
	 50		 391.189	 350.828	 253.287
	 51		 408.386	 368.158	 336.750
	 52		 384.600	 347.872	 317.211
	 53		 381.928	 342.245	 275.440
	 54		 398.029	 335.233	 248.382
	 55		 394.571	 335.729	 245.047
	 56		 398.812	 367.053	 303.793
	 57		 399.207	 340.677	 285.669
	 58		 375.221	 327.445	 268.612
	 59		 404.399	 349.107	 216.425
	 60		 391.815	 341.895	 303.253
	 61		 405.921	 327.369	 239.446
	 62		 394.647	 362.915	 296.761
	 63		 410.675	 342.195	 227.529
	 64		 401.019	 358.417	 279.211
	 65		 386.805	 351.859	 275.895
	 66		 390.216	 328.156	 159.708
	 67		 369.463	 312.018	  33.397
	 68		 377.503	 300.948	  75.644
	 69		 371.625	 335.283	 123.012
	 70		 358.252	 313.166	 126.674
	 71		 387.051	 338.455	 126.615
	 72		 380.096	 314.688	 126.056
	 73		 395.221	 336.934	 124.958
	 74		 374.159	 334.975	 234.623
	 75		 382.945	 313.900	 249.949
	 76		 410.756	 351.098	 284.902
	 77		 396.171	 339.214	 275.185
